# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc6_S21,im:Trc6_S21,re:Trc7_S22,im:Trc7_S22,re:Mem8[Trc1]_S11,im:Mem8[Trc1]_S11,
3.674469469469469E+008,4.159558162762829E-001,-7.527623141828401E-001,1.256689887380317E-002,-1.146109104347996E-001,1.249276440751215E-002,-1.144625111268147E-001,4.335625937077466E-001,-7.461173588251845E-001,4.160612988758618E-001,-7.529074126424203E-001,
3.679471471471471E+008,4.140637286859760E-001,-7.528211009407684E-001,1.029182894008691E-002,-1.146296121518245E-001,1.024338179073924E-002,-1.144565952583963E-001,4.315981456319167E-001,-7.463624196081994E-001,4.141676493051533E-001,-7.529711835288320E-001,
3.684473473473473E+008,4.121801394707264E-001,-7.528385321517570E-001,8.025242951279708E-003,-1.146048473935761E-001,8.001226264114352E-003,-1.144039238636890E-001,4.296375535377874E-001,-7.465755627747769E-001,4.122782549095798E-001,-7.529938796886174E-001,
3.689475475475475E+008,4.103177461653169E-001,-7.528371299296842E-001,5.775815976531749E-003,-1.145194874090539E-001,5.767394657084838E-003,-1.143089679000776E-001,4.276921220296463E-001,-7.467692513738505E-001,4.104071750388580E-001,-7.529953417437135E-001,
3.694477477477477E+008,4.084633066376024E-001,-7.528159455356038E-001,3.531225361792481E-003,-1.143831537855682E-001,3.545037511458677E-003,-1.141538333833535E-001,4.257527033490076E-001,-7.469211918083504E-001,4.085528511545066E-001,-7.529793410848342E-001,
3.699479479479479E+008,4.066275643113960E-001,-7.527681368182767E-001,1.305774330243177E-003,-1.142037390332154E-001,1.332545988139263E-003,-1.139651998111355E-001,4.238154542055285E-001,-7.470444298147586E-001,4.067113655881155E-001,-7.529366941679672E-001,
3.704481481481481E+008,4.048173591114899E-001,-7.526827400521710E-001,-9.075403615324695E-004,-1.139739497005379E-001,-8.641114066177230E-004,-1.137240300545089E-001,4.218966309785882E-001,-7.471449305614842E-001,4.048977752483933E-001,-7.528564126718593E-001,
3.709483483483483E+008,4.030087695801303E-001,-7.525752353409225E-001,-3.089192358146790E-003,-1.137015769135973E-001,-3.049421263574121E-003,-1.134410606844179E-001,4.199723406546477E-001,-7.472122012679801E-001,4.030843267679246E-001,-7.527510009117097E-001,
3.714485485485485E+008,4.012129948865753E-001,-7.524450115278560E-001,-5.259202700400084E-003,-1.133826384014060E-001,-5.196704334152561E-003,-1.131162669184048E-001,4.180698030570731E-001,-7.472735778911724E-001,4.012788519600735E-001,-7.526178198028355E-001,
3.719487487487487E+008,3.994414868690603E-001,-7.522954421474988E-001,-7.420482525610026E-003,-1.130275562504146E-001,-7.348648654210300E-003,-1.127506871018999E-001,4.162046168295447E-001,-7.473035782547755E-001,3.994976267778105E-001,-7.524693196678621E-001,
3.724489489489489E+008,3.976894771730172E-001,-7.521300229000633E-001,-9.557369907479185E-003,-1.126081568506671E-001,-9.482265170664781E-003,-1.123446536813487E-001,4.143539813328563E-001,-7.473132542230744E-001,3.977399120213780E-001,-7.523032357317437E-001,
3.729491491491491E+008,3.959626883665204E-001,-7.519456898598866E-001,-1.167257130408228E-002,-1.121637968805691E-001,-1.159746306181444E-002,-1.118933078043564E-001,4.125025721269802E-001,-7.473039722200265E-001,3.960063943579654E-001,-7.521199697973166E-001,
3.734493493493493E+008,3.942498975187102E-001,-7.517295108354988E-001,-1.376905805986003E-002,-1.116711183647609E-001,-1.368947212725463E-002,-1.114100543156695E-001,4.106966759810511E-001,-7.472613540077128E-001,3.942818823401132E-001,-7.519014250123363E-001,
3.739495495495495E+008,3.925777199151951E-001,-7.515341084503738E-001,-1.583944958903632E-002,-1.111469746569633E-001,-1.576473817619481E-002,-1.108666652974855E-001,4.089227973325545E-001,-7.471895860285521E-001,3.926121206290411E-001,-7.517200811354552E-001,
3.744497497497497E+008,3.909189796428191E-001,-7.512822573422312E-001,-1.788860189355081E-002,-1.105711741985785E-001,-1.781568197854522E-002,-1.103114247701485E-001,4.071708452689873E-001,-7.471064428452853E-001,3.909390687531129E-001,-7.514529999135523E-001,
3.749499499499499E+008,3.892931498144187E-001,-7.510502404832830E-001,-1.991796841040457E-002,-1.099641041155302E-001,-1.984744779186543E-002,-1.097049174382841E-001,4.054488925570821E-001,-7.470022327872633E-001,3.893102344277665E-001,-7.512249130916331E-001,
3.754501501501501E+008,3.877059459912652E-001,-7.508061284701159E-001,-2.191837761157363E-002,-1.093141997688819E-001,-2.185895714167324E-002,-1.090608444667579E-001,4.037625750037550E-001,-7.468599174076369E-001,3.877222976039730E-001,-7.509887638793817E-001,
3.759503503503503E+008,3.861451652662284E-001,-7.505359172297168E-001,-2.388787706065624E-002,-1.086352307741573E-001,-2.383331561092599E-002,-1.083787368978745E-001,4.020972728902926E-001,-7.467203079005038E-001,3.861579403199187E-001,-7.507208026959064E-001,
3.764505505505505E+008,3.845966518355499E-001,-7.502926054015413E-001,-2.581173974252343E-002,-1.079125761339624E-001,-2.576981037324042E-002,-1.076643669743292E-001,4.004517129215823E-001,-7.466042088917514E-001,3.846025864055795E-001,-7.504366723781770E-001,
3.769507507507507E+008,3.830814097925328E-001,-7.499702323710550E-001,-2.773220691792269E-002,-1.071681577493033E-001,-2.770663096990497E-002,-1.069484777266824E-001,3.988575947977638E-001,-7.464253429181159E-001,3.830760534795581E-001,-7.501049199597646E-001,
3.774509509509509E+008,3.816141421868856E-001,-7.496887241744259E-001,-2.962249704436949E-002,-1.063960526582155E-001,-2.960849711487838E-002,-1.061688822197669E-001,3.973008371809003E-001,-7.462325573715430E-001,3.816097392731807E-001,-7.498278933656202E-001,
3.779511511511511E+008,3.801655536526057E-001,-7.493774042668987E-001,-3.148626540345815E-002,-1.055852129477983E-001,-3.148521452813523E-002,-1.053694528991225E-001,3.957792541637455E-001,-7.460236969605960E-001,3.801586291418280E-001,-7.495188596893796E-001,
3.784513513513513E+008,3.787448918771548E-001,-7.490398439187627E-001,-3.332835145001711E-002,-1.047765778763889E-001,-3.334305073896939E-002,-1.045527560216554E-001,3.942900591162055E-001,-7.457633800506233E-001,3.787308991380246E-001,-7.491746848201364E-001,
3.789515515515515E+008,3.773464850707475E-001,-7.486857267557988E-001,-3.513540293998015E-002,-1.039191010159643E-001,-3.516414008742086E-002,-1.037090067643958E-001,3.928428610514269E-001,-7.455126834887794E-001,3.773246694390098E-001,-7.488154648670783E-001,
3.794517517517517E+008,3.759952809087607E-001,-7.483520390943135E-001,-3.691015669811297E-002,-1.030342633441031E-001,-3.695939331816114E-002,-1.028354550303409E-001,3.914247381816751E-001,-7.452653892773294E-001,3.759693205591218E-001,-7.484749995407697E-001,
3.799519519519519E+008,3.746832190084607E-001,-7.480113196730749E-001,-3.867270223506474E-002,-1.021229071108157E-001,-3.873589317570481E-002,-1.019330325819170E-001,3.900367645531989E-001,-7.449785150775281E-001,3.746577488934757E-001,-7.481366429145955E-001,
3.804521521521521E+008,3.734092452436956E-001,-7.476616812586246E-001,-4.039359707353427E-002,-1.011899612203072E-001,-4.048028750070785E-002,-1.010116927053962E-001,3.886965685224491E-001,-7.447253060775768E-001,3.733772000045323E-001,-7.477834664907881E-001,
3.809523523523523E+008,3.721667166719542E-001,-7.473076696408755E-001,-4.209205004254284E-002,-1.002376349800463E-001,-4.220410225622324E-002,-1.000650383887314E-001,3.873827658913573E-001,-7.444313191903214E-001,3.721333171536546E-001,-7.474263540201889E-001,
3.814525525525525E+008,3.709666952497578E-001,-7.469566292051699E-001,-4.376434379342940E-002,-9.925917246914055E-002,-4.389304334504490E-002,-9.909620942568231E-002,3.861063726340180E-001,-7.441303712384472E-001,3.709293755575266E-001,-7.470729915862748E-001,
3.819527527527527E+008,3.697894534960070E-001,-7.466005372493393E-001,-4.541337405811128E-002,-9.826842303123021E-002,-4.555787516590771E-002,-9.810778459536784E-002,3.848784518639895E-001,-7.438467133798289E-001,3.697474225087801E-001,-7.467157309395631E-001,
3.824529529529529E+008,3.686470175706278E-001,-7.462555254482683E-001,-4.703422761881150E-002,-9.725411134863096E-002,-4.720401177854358E-002,-9.710295129284213E-002,3.836870484892027E-001,-7.435298479348179E-001,3.686063847700605E-001,-7.463667611558328E-001,
3.829531531531531E+008,3.675473802090626E-001,-7.458917908613768E-001,-4.863109610640711E-002,-9.621704692542925E-002,-4.881407603656937E-002,-9.607081047208646E-002,3.825178678811934E-001,-7.432452482356038E-001,3.675019912351444E-001,-7.460020208152842E-001,
3.834533533533533E+008,3.664780907485811E-001,-7.455459412416921E-001,-5.019836624630810E-002,-9.516744115425802E-002,-5.040641966323454E-002,-9.502685211210600E-002,3.813992364570761E-001,-7.429237930862787E-001,3.664332442042061E-001,-7.456541138368358E-001,
3.839535535535535E+008,3.654449592695331E-001,-7.452019205472207E-001,-5.174545569747931E-002,-9.410089650487438E-002,-5.196845171341049E-002,-9.396618678066657E-002,3.802993138670390E-001,-7.426185924429279E-001,3.653975165737475E-001,-7.453051380852416E-001,
3.844537537537538E+008,3.644428443853041E-001,-7.448675343379179E-001,-5.326712161093301E-002,-9.301643576066168E-002,-5.350743384541697E-002,-9.288519906862727E-002,3.792483164390140E-001,-7.423173257789659E-001,3.643990188392783E-001,-7.449667434939847E-001,
3.849539539539540E+008,3.634784697568471E-001,-7.445377969942123E-001,-5.476270486993749E-002,-9.191767445960465E-002,-5.502010298417252E-002,-9.179144196611920E-002,3.782352946591370E-001,-7.420140171099466E-001,3.634296844492962E-001,-7.446349252836899E-001,
3.854541541541542E+008,3.625450565294946E-001,-7.442249942314883E-001,-5.623572958399993E-002,-9.080476535405396E-002,-5.650871257193263E-002,-9.067789618622490E-002,3.772394060875961E-001,-7.417130239736105E-001,3.624960233258892E-001,-7.443156632229486E-001,
3.859543543543544E+008,3.616516457087702E-001,-7.439015389829192E-001,-5.768154785017864E-002,-8.967136641341705E-002,-5.796908765907457E-002,-8.955024757664996E-002,3.762846487411851E-001,-7.414230340974261E-001,3.615988072553869E-001,-7.439900571466682E-001,
3.864545545545546E+008,3.607801424838317E-001,-7.436049515948512E-001,-5.910721578466965E-002,-8.852556286239137E-002,-5.940802230918888E-002,-8.840692943054010E-002,3.753613849801106E-001,-7.411324587937906E-001,3.607287606798917E-001,-7.436944730795592E-001,
3.869547547547548E+008,3.599434978225933E-001,-7.433028957193951E-001,-6.051231732071943E-002,-8.736340986620958E-002,-6.081674400005754E-002,-8.724300753245741E-002,3.744567723212012E-001,-7.408300532476145E-001,3.598932894304109E-001,-7.433866591046188E-001,
3.874549549549550E+008,3.591363396039273E-001,-7.430277507751079E-001,-6.189378152122718E-002,-8.619999234935351E-002,-6.220452619443948E-002,-8.607170650907470E-002,3.735832121218574E-001,-7.405462727444545E-001,3.590852432195740E-001,-7.431118314769983E-001,
3.879551551551552E+008,3.583671761413972E-001,-7.427539652262104E-001,-6.325081686119366E-002,-8.500764480936700E-002,-6.357117605077978E-002,-8.488821965531668E-002,3.727556336743856E-001,-7.402893344717269E-001,3.583130872817251E-001,-7.428348361592742E-001,
3.884553553553554E+008,3.576173963572538E-001,-7.424971030425953E-001,-6.459043979132123E-002,-8.380677914175862E-002,-6.490636612113246E-002,-8.368568868704836E-002,3.719365727182336E-001,-7.400138246017144E-001,3.575598340419798E-001,-7.425769527524160E-001,
3.889555555555556E+008,3.569058734457293E-001,-7.422397244618344E-001,-6.590695025796148E-002,-8.259629394781837E-002,-6.622215033033264E-002,-8.247053957439159E-002,3.711471530708731E-001,-7.397605341773721E-001,3.568500541584044E-001,-7.423171502471690E-001,
3.894557557557558E+008,3.562122648148499E-001,-7.420099030605921E-001,-6.720198886013094E-002,-8.137240357305658E-002,-6.751500227431583E-002,-8.124030572795929E-002,3.703926557553883E-001,-7.395036093519920E-001,3.561558839264177E-001,-7.420835805517013E-001,
3.899559559559560E+008,3.555582803405353E-001,-7.417962269505134E-001,-6.848119619906297E-002,-8.013459647502001E-002,-6.878994746824324E-002,-7.999829612326402E-002,3.696529709991545E-001,-7.392608812241218E-001,3.554991996224292E-001,-7.418700037615602E-001,
3.904561561561562E+008,3.549187515765740E-001,-7.415992534866870E-001,-6.974511346935243E-002,-7.888273019713660E-002,-7.004295640987220E-002,-7.873870589371926E-002,3.689143117027957E-001,-7.390363249349651E-001,3.548572818234234E-001,-7.416705996235457E-001,
3.909563563563564E+008,3.543072249463921E-001,-7.414175899483271E-001,-7.098357525139348E-002,-7.762090914258889E-002,-7.127539298516006E-002,-7.747483383302595E-002,3.682013112555153E-001,-7.388145464382202E-001,3.542484818324310E-001,-7.414899706973387E-001,
3.914565565565566E+008,3.537250727275559E-001,-7.412524287432916E-001,-7.220801980874546E-002,-7.634301144535964E-002,-7.248016292908055E-002,-7.619681111331698E-002,3.675232426486871E-001,-7.385951603306972E-001,3.536642948676786E-001,-7.413196154542427E-001,
3.919567567567568E+008,3.531712970722887E-001,-7.410975244651747E-001,-7.340751442411485E-002,-7.505972144321520E-002,-7.365931826450303E-002,-7.490937576354340E-002,3.668439832203279E-001,-7.383955377467375E-001,3.531068786248549E-001,-7.411596544499847E-001,
3.924569569569570E+008,3.526292499316403E-001,-7.409685823334820E-001,-7.458872227268273E-002,-7.376326882396229E-002,-7.482389074008772E-002,-7.360780449227393E-002,3.661941524824033E-001,-7.382124059737142E-001,3.525651303764490E-001,-7.410306822634372E-001,
3.929571571571572E+008,3.521152046023443E-001,-7.408590402933172E-001,-7.575661573373671E-002,-7.244710345219381E-002,-7.596728755580579E-002,-7.229291258926821E-002,3.655515737469907E-001,-7.380365636566988E-001,3.520498483430967E-001,-7.409182833998688E-001,
3.934573573573574E+008,3.516147242164884E-001,-7.407632970153767E-001,-7.690103954226397E-002,-7.112158952804955E-002,-7.708489868527002E-002,-7.096768382884830E-002,3.649332002796316E-001,-7.378618049999296E-001,3.515468305161670E-001,-7.408201299494620E-001,
3.939575575575576E+008,3.511145187374268E-001,-7.407001960186991E-001,-7.803335702988276E-002,-6.978692463758270E-002,-7.819239243670803E-002,-6.962765924492231E-002,3.643262245918230E-001,-7.376984613395723E-001,3.510475971484428E-001,-7.407578719535526E-001,
3.944577577577578E+008,3.506279756228614E-001,-7.406290229555166E-001,-7.913210850237817E-002,-6.843649224050780E-002,-7.926107170519632E-002,-6.828122306255249E-002,3.637104734940359E-001,-7.375777564607021E-001,3.505605945835290E-001,-7.406835648416376E-001,
3.949579579579580E+008,3.501522753777625E-001,-7.406005394218213E-001,-8.022785865504012E-002,-6.707544455054226E-002,-8.031978218673123E-002,-6.691841434510221E-002,3.631424729779523E-001,-7.374512821992867E-001,3.500874341682317E-001,-7.406474344194350E-001,
3.954581581581582E+008,3.497004743903732E-001,-7.405827817856587E-001,-8.129058045310542E-002,-6.569801454024619E-002,-8.136522627611773E-002,-6.554192185871384E-002,3.625642768860770E-001,-7.373689985668714E-001,3.496327926469731E-001,-7.406290868426597E-001,
3.959583583583584E+008,3.492691049962431E-001,-7.405839910688929E-001,-8.235215403525384E-002,-6.430552159096033E-002,-8.238773591626958E-002,-6.415242564020388E-002,3.620135290653246E-001,-7.372837934665283E-001,3.492023686198909E-001,-7.406268021129031E-001,
3.964585585585586E+008,3.488415501662677E-001,-7.406029940347770E-001,-8.339407189279020E-002,-6.290388793915315E-002,-8.340109310882700E-002,-6.275262110699664E-002,3.614628629004673E-001,-7.371986079370589E-001,3.487736077395575E-001,-7.406392446735240E-001,
3.969587587587588E+008,3.484143181083654E-001,-7.406590134758903E-001,-8.440157113495139E-002,-6.148632510453786E-002,-8.438175026229203E-002,-6.134085300879509E-002,3.609344974967784E-001,-7.371684082739538E-001,3.483458111394709E-001,-7.406984207424050E-001,
3.974589589589590E+008,3.480148757540448E-001,-7.407181157041747E-001,-8.541302231806314E-002,-6.005672038778256E-002,-8.536152059348348E-002,-5.991658740312474E-002,3.604153081031141E-001,-7.371298882148540E-001,3.479500337914978E-001,-7.407555981004459E-001,
3.979591591591592E+008,3.476088298468646E-001,-7.408035516242014E-001,-8.640126863034910E-002,-5.861248929703565E-002,-8.631113194786781E-002,-5.847894970555192E-002,3.598975052953571E-001,-7.371167185903221E-001,3.475401577593118E-001,-7.408344767030192E-001,
3.984593593593594E+008,3.472146338603350E-001,-7.409105093551675E-001,-8.736652873865666E-002,-5.715466861021924E-002,-8.725427592638783E-002,-5.702757621097244E-002,3.593995690345558E-001,-7.371370942130572E-001,3.471481708207864E-001,-7.409408951918990E-001,
3.989595595595596E+008,3.468282415608163E-001,-7.410351556748190E-001,-8.830803442297583E-002,-5.568205124435660E-002,-8.817287835219570E-002,-5.556453750308267E-002,3.589092321026922E-001,-7.371726544776640E-001,3.467597559618518E-001,-7.410647617568748E-001,
3.994597597597598E+008,3.464467888784266E-001,-7.411888995912955E-001,-8.923479444307335E-002,-5.419870677577619E-002,-8.907503648457930E-002,-5.408679755976913E-002,3.584340801075202E-001,-7.372533444519194E-001,3.463782204946994E-001,-7.412152036264499E-001,
3.999599599599600E+008,3.460691241256189E-001,-7.413748135023237E-001,-9.013324682603720E-002,-5.269525980595895E-002,-8.995837722693474E-002,-5.259550179403008E-002,3.579711932821577E-001,-7.373550159241569E-001,3.460009944198815E-001,-7.413950229777068E-001,
4.004601601601602E+008,3.456926622141398E-001,-7.415792266793064E-001,-9.102084398245973E-002,-5.118314228224918E-002,-9.081891591595301E-002,-5.108822479043305E-002,3.575009502574146E-001,-7.374599559371058E-001,3.456209969603690E-001,-7.416007786222026E-001,
4.009603603603604E+008,3.453405899190438E-001,-7.418127971894881E-001,-9.188042185733496E-002,-4.965347755096646E-002,-9.167619354087901E-002,-4.956945472347329E-002,3.570646245540091E-001,-7.376056415248955E-001,3.452736864233230E-001,-7.418301177460007E-001,
4.014605605605606E+008,3.449750854752141E-001,-7.420700323642576E-001,-9.272430047744423E-002,-4.811403406798382E-002,-9.249895087812216E-002,-4.803361610850877E-002,3.566253305338627E-001,-7.377802794773745E-001,3.449040228722131E-001,-7.420852123057515E-001,
4.019607607607608E+008,3.446186423172026E-001,-7.423510427751622E-001,-9.355511387341838E-002,-4.656103030510424E-002,-9.331194666679490E-002,-4.648739213889230E-002,3.562020939124115E-001,-7.379663043910298E-001,3.445498750600999E-001,-7.423621842452475E-001,
4.024609609609610E+008,3.442707683766590E-001,-7.426733345249109E-001,-9.435535706318385E-002,-4.499543294083606E-002,-9.411055788961746E-002,-4.492774600420386E-002,3.557831423145063E-001,-7.381861567037694E-001,3.442021202437000E-001,-7.426845266793399E-001,
4.029611611611612E+008,3.439229434867336E-001,-7.430099514123284E-001,-9.513924393543974E-002,-4.341900268848069E-002,-9.488793640910367E-002,-4.335310170919557E-002,3.553717892259645E-001,-7.384241472433457E-001,3.438555300834839E-001,-7.430213385643897E-001,
4.034613613613614E+008,3.435780358872561E-001,-7.433950705139344E-001,-9.589857846809806E-002,-4.183028422870897E-002,-9.564767429983292E-002,-4.176595808768033E-002,3.549728971966350E-001,-7.387011415235841E-001,3.435135055255699E-001,-7.433992436513904E-001,
4.039615615615616E+008,3.432307741852092E-001,-7.437902500606539E-001,-9.663538456400650E-002,-4.022969661034109E-002,-9.638096921798728E-002,-4.016505285438156E-002,3.545692290508624E-001,-7.390065804413549E-001,3.431667656771341E-001,-7.437938785325354E-001,
4.044617617617618E+008,3.428941866559661E-001,-7.442246170724882E-001,-9.735518282062060E-002,-3.861621330621044E-002,-9.710444532751221E-002,-3.855246649829354E-002,3.541894112558481E-001,-7.393276275449410E-001,3.428323956650685E-001,-7.442265967399186E-001,
4.049619619619620E+008,3.425654933738059E-001,-7.446891087622088E-001,-9.805443903735553E-002,-3.699684138221860E-002,-9.780549661012872E-002,-3.692612628536412E-002,3.538155034259731E-001,-7.396871073909673E-001,3.425024607609092E-001,-7.446878564334104E-001,
4.054621621621622E+008,3.422261569429309E-001,-7.451764847002380E-001,-9.873338890808256E-002,-3.535724038678857E-002,-9.848684587983407E-002,-3.528901641515538E-002,3.534430787943153E-001,-7.400700447390897E-001,3.421638710902266E-001,-7.451766265711329E-001,
4.059623623623624E+008,3.418889493380985E-001,-7.457074413626221E-001,-9.938695939427615E-002,-3.370926383043235E-002,-9.914902978074683E-002,-3.363473926079358E-002,3.530828152478183E-001,-7.404672168574106E-001,3.418290375566233E-001,-7.457045972059493E-001,
4.064625625625626E+008,3.415543784451320E-001,-7.462605383109146E-001,-1.000237303870942E-001,-3.205063382766356E-002,-9.979405762393319E-002,-3.197109541668280E-002,3.527302710668819E-001,-7.409078920690730E-001,3.414993192040645E-001,-7.462575458138148E-001,
4.069627627627628E+008,3.412349997409019E-001,-7.468524014336996E-001,-1.006397403276810E-001,-3.037891949626450E-002,-1.004183083236664E-001,-3.028997141958262E-002,3.523827489287888E-001,-7.413770129401142E-001,3.411794280656780E-001,-7.468468604895548E-001,
4.074629629629630E+008,3.409027814003365E-001,-7.474823268848257E-001,-1.012380607445093E-001,-2.869888446969127E-002,-1.010241841688732E-001,-2.859901578678862E-002,3.520508488813930E-001,-7.418781650135394E-001,3.408479289143688E-001,-7.474738007325473E-001,
4.079631631631632E+008,3.405660601260344E-001,-7.481334134200504E-001,-1.018118399684016E-001,-2.700200808220925E-002,-1.016089132728477E-001,-2.689305494586688E-002,3.517185811308839E-001,-7.423941828888016E-001,3.405138616783846E-001,-7.481193290461142E-001,
4.084633633633634E+008,3.402339814140305E-001,-7.488145807674239E-001,-1.023646332927067E-001,-2.529475813142856E-002,-1.021715381013892E-001,-2.517515806140108E-002,3.513993609114486E-001,-7.429364769938385E-001,3.401838033061276E-001,-7.488008932554278E-001,
4.089635635635636E+008,3.399079611242726E-001,-7.495134061375327E-001,-1.028969157580414E-001,-2.357440301423089E-002,-1.027167420796968E-001,-2.344343028166124E-002,3.510616749188886E-001,-7.435190500781779E-001,3.398601265520653E-001,-7.494999740729699E-001,
4.094637637637638E+008,3.395679237279984E-001,-7.502497994549003E-001,-1.034090461854267E-001,-2.183973493941014E-002,-1.032412750205987E-001,-2.169854844944773E-002,3.507502126403674E-001,-7.441413342502196E-001,3.395231295070330E-001,-7.502328804500427E-001,
4.099639639639640E+008,3.392330105125320E-001,-7.510183752670196E-001,-1.038986095506951E-001,-2.009426355214014E-002,-1.037441675843811E-001,-1.993840690702855E-002,3.504537929087839E-001,-7.447882465025069E-001,3.391901500920879E-001,-7.510008770107933E-001,
4.104641641641642E+008,3.390834350757029E-001,-7.518544627649439E-001,-1.043606400636890E-001,-1.833939352702644E-002,-1.042172415280546E-001,-1.829308925734370E-002,3.505082650341679E-001,-7.454179041340464E-001,3.390386120353251E-001,-7.518353066793864E-001,
4.109643643643644E+008,3.387354995614202E-001,-7.526865290353805E-001,-1.048035747253827E-001,-1.656523573857245E-002,-1.046790374376025E-001,-1.650593882372532E-002,3.501924663917914E-001,-7.461278849807349E-001,3.386925178471785E-001,-7.526682344579276E-001,
4.114645645645646E+008,3.383830722471060E-001,-7.535440070725941E-001,-1.052274103985897E-001,-1.477974532735951E-002,-1.051171931485100E-001,-1.470539445707872E-002,3.498819126192830E-001,-7.468715123475707E-001,3.383433038669442E-001,-7.535243204560984E-001,
4.119647647647648E+008,3.380293637243108E-001,-7.544400297897295E-001,-1.056228328611199E-001,-1.297840063356625E-002,-1.055354919020263E-001,-1.288787804008108E-002,3.495769601994257E-001,-7.476278288465001E-001,3.379928403876385E-001,-7.544176851467443E-001,
4.124649649649650E+008,3.376590084220514E-001,-7.553687341996120E-001,-1.060042693158226E-001,-1.116200227446042E-002,-1.059323162334752E-001,-1.105465587562347E-002,3.492589320025790E-001,-7.484300557941807E-001,3.376238642195595E-001,-7.553440747203387E-001,
4.129651651651652E+008,3.372855617171836E-001,-7.563234773728274E-001,-1.063553566354991E-001,-9.330892114438062E-003,-1.062980996457545E-001,-9.210533192680276E-003,3.489300753055684E-001,-7.492271034481783E-001,3.372545722752867E-001,-7.562999505201187E-001,
4.134653653653654E+008,3.369173855360342E-001,-7.573005346422612E-001,-1.066849864835958E-001,-7.486031735994299E-003,-1.066486163515748E-001,-7.352385092049307E-003,3.486243231375142E-001,-7.500938731670632E-001,3.368865358480637E-001,-7.572759432891346E-001,
4.139655655655656E+008,3.365219032272245E-001,-7.583292154730495E-001,-1.069885900334034E-001,-5.625019113900591E-003,-1.069707522457618E-001,-5.479500864523080E-003,3.482906412956699E-001,-7.509672616062435E-001,3.364980982143237E-001,-7.583040519916711E-001,
4.144657657657658E+008,3.361215742462888E-001,-7.593513945601819E-001,-1.072651330785432E-001,-3.749358917040815E-003,-1.072598180447808E-001,-3.591507469882701E-003,3.479727433359018E-001,-7.518765850015377E-001,3.360960068517933E-001,-7.593265428822222E-001,
4.149659659659660E+008,3.356982176903055E-001,-7.604387650755735E-001,-1.075239123371864E-001,-1.853733627421842E-003,-1.075271152868182E-001,-1.687659798065462E-003,3.476505424459926E-001,-7.528004514510386E-001,3.356795575070346E-001,-7.604120195849077E-001,
4.154661661661662E+008,3.352730211062687E-001,-7.615492506479377E-001,-1.077413257096662E-001,4.795767045380126E-005,-1.077743389132225E-001,2.336983318636006E-004,3.473167573328092E-001,-7.537661523960272E-001,3.352524162787982E-001,-7.615229573072057E-001,
4.159663663663664E+008,3.348258362935012E-001,-7.626710254223357E-001,-1.079354024504540E-001,1.977460869981386E-003,-1.079759467155978E-001,2.164478411211120E-003,3.469875457620960E-001,-7.547879808132806E-001,3.348084881044635E-001,-7.626426979062992E-001,
4.164665665665666E+008,3.343689141328035E-001,-7.638314172369081E-001,-1.081089544680681E-001,3.926549278344142E-003,-1.081626898547401E-001,4.117077898367313E-003,3.466399963127126E-001,-7.557888470247780E-001,3.343500770161588E-001,-7.638073481461744E-001,
4.169667667667668E+008,3.338877353535965E-001,-7.650309976252558E-001,-1.082497979596367E-001,5.876847201490502E-003,-1.083012516057432E-001,6.086163087898642E-003,3.462686182147937E-001,-7.568589109442765E-001,3.338661532570570E-001,-7.649999441477826E-001,
4.174669669669670E+008,3.333784133091102E-001,-7.662609619755382E-001,-1.083634566774262E-001,7.842669512929508E-003,-1.084230908771930E-001,8.058317293308416E-003,3.458994744072297E-001,-7.579300026077527E-001,3.333646573994399E-001,-7.662279815529427E-001,
4.179671671671672E+008,3.328612086082180E-001,-7.675159946548811E-001,-1.084401906829679E-001,9.826815497974853E-003,-1.085045383784274E-001,1.004778162554588E-002,3.455003577359795E-001,-7.590494061292373E-001,3.328489583412750E-001,-7.674799531886103E-001,
4.184673673673674E+008,3.323251014043844E-001,-7.687979164225496E-001,-1.084781173102821E-001,1.182807441847564E-002,-1.085504420280931E-001,1.205394077985642E-002,3.450971465774264E-001,-7.602030712844795E-001,3.323138754377035E-001,-7.687610773041954E-001,
4.189675675675676E+008,3.317543514485261E-001,-7.700931240930159E-001,-1.084925980521542E-001,1.384400013888610E-002,-1.085552446658522E-001,1.407100112927344E-002,3.446496595654980E-001,-7.613798733052568E-001,3.317484931029929E-001,-7.700547817985813E-001,
4.194677677677678E+008,3.311628041192201E-001,-7.714301105532174E-001,-1.084708593731448E-001,1.587837723274300E-002,-1.085285007285530E-001,1.610636221098861E-002,3.442014831085602E-001,-7.625852947184042E-001,3.311571805789347E-001,-7.713891915051213E-001,
4.199679679679680E+008,3.305368865253198E-001,-7.728014500296199E-001,-1.084134294964915E-001,1.792598944484887E-002,-1.084742349487983E-001,1.815742715737497E-002,3.437240063421992E-001,-7.638211868653013E-001,3.305362522849641E-001,-7.727615393614520E-001,
4.204681681681682E+008,3.298801995888155E-001,-7.741946798430939E-001,-1.083197139923990E-001,1.998780022890435E-002,-1.083634732110824E-001,2.021151735498539E-002,3.432211305008078E-001,-7.650800562682103E-001,3.298853666550721E-001,-7.741496550512275E-001,
